sd_id	dc_release_id	sd_artist	dc_artist	dc_artist_id	sd_record_label	dc_record_label	sd_label_cat_no	dc_label_cat_no	sd_title	dc_title	dc_country	dc_year	dc_decade	dc_genres	dc_styles
4924045	2309457	Manfred Mann's Earth Band	Manfred Mann's Earth Band	170358	Warner Bros.	Warner Bros. Records	BSK 3302	BSK 3302	Angel station	Angel Station	US	1979	70	Rock	Pop Rock; Classic Rock
4924050	2489758	the Marshall Tucker Band	The Marshall Tucker Band	507564	Warner Bros.	Warner Bros. Records	BSK 3317	BSK 3317	Running like the wind	Running Like The Wind	US	1979	70	Rock	Southern Rock
4924066	2476599	Sanford/Townsend Band	The Sanford-Townsend Band	459377	Warner Bros.	Warner Bros. Records	BSK 3343	BSK 3343	Nail me to the wall	Nail Me To The Wall	US	1979	70	Rock	Pop Rock
4928309	4499831	the Jaki Byard Quartet	The Jaki Byard Quartet	2635522	Prestige	Prestige	7419	PRST 7419, PR 7419	Live! :	Live! Vol. 1	US	1966	60	Jazz	Hard Bop
4901711	6502765		The George Shearing Quintet	320803	MGM	MGM Records	E 4041	E 4041(C)	Satin Latin.	Satin Latin	Canada	1959	50	Jazz; Latin	Bop; Afro-Cuban; Cool Jazz; Latin Jazz; Swing
4899172	4380971		Glenn Miller And The Army Air Force Band	456877	RCA Special Products	RCA Special Products	DPL1-0314	DPL1-0314	and his Army Air Force Band.	U.S. Air Force Museum Exhibit Dedication Record (Wright-Patterson Air Force Base, Ohio) Volume Ⅱ	US	1978	70	Jazz	Big Band
4899846	1856976		The Hawaiian Surfers	1041803	Decca	Decca	DL 74843	DL 74843	The Hawaiian Surfers today.	Today	US	1967	60	Rock; Latin; Folk, World, & Country	Surf; Rock & Roll; Romantic; Vocal
4907219	2098194		Ferrante & Teicher	179036	Pickwick 33	Pickwick/33 Records	SPC-3077	SPC-3077	The twin artistry of Ferrante & Teicher	In Love With Ferrante & Teicher	US	1967	60	Jazz; Pop; Stage & Screen	Easy Listening; Theme
5214125	7591769	"Blasmusikvereinigung ""Kaisereiche."	Kaiser Band	6106426	Tower	Tower	ST 5140	ST 5140	Auf zum schützenfest	Auf Zum Schutzenfest	US	1968	60	Folk, World, & Country	Polka
5213962	11089081	Cantorion Clwyd	Cantorion Clwyd	6104306	Sain	Sain	1125D	SAIN 1125D	Carolau nadolig	Carolau Nadolig	UK	1978	70	Folk, World, & Country	Religious
5213048	8382203	the Sergio Mendes Trio	The Sérgio Mendes Trio	3112314	Tower	Tower	ST 5052	ST 5052	In the Brazilian bag	In The Brazilian Bag	US	1966	60	Jazz; Latin	Bossa Nova
5214363	3065835		Korean Children's Choir	721761	Urania	Urania Records (3)	URLP 7125	URLP 7125	Korean Children's Choir.	Korean Children's Choir	US	1954	50	Pop; Children's; Folk, World, & Country	Folk; Vocal; Choral
5045666	3770619	New Sunshine Jazz Band	The New Sunshine Jazz Band	2808191	Biograph	Biograph	BLP-12058	BLP-12058	Too much mustard	Too Much Mustard - Early Jazz & Ragtime Dances	US	1978	70	Jazz	Ragtime; Dixieland
5048031	2941516	the Edmond Hall Celeste Quartet	Edmond Hall	307864	Blue Note	Blue Note	B 6505	B 6505	Celestial express	Celestial Express	US	1969	60	Jazz	Swing; Dixieland
5046189	5432550		The Spencer Davis Group	86618	Vertigo	Vertigo	VEL-1021	VEL-1021	Living in a back street.	Living In A Back Street	US	1974	70	Rock	Blues Rock
5048375	6427939	the National Ballet Orchestra of Macedonia	Tanec	2190545	Fiesta	Fiesta	FLP 1362	FLP 1362	Reflections of Yugoslavia :	Reflections Of Yugoslavia - Folksongs And Dances	US	1959	50	Folk, World, & Country	Folk
5048446	6909884		The Pipes & Drums Of The 1st Battalion Scots Guards	3017154	Fiesta Record Company	Fiesta	FLPS 1676	FLPS 1676	Pride of the pipers.	Pride Of The Pipers	US	1972	70	Folk, World, & Country	Celtic
5049585	6201553		The King Family	1333609	Fleetwood	Fleetwood Records (2)	FCLP 3039	fclp 3039	The King Family Christmas album.	Fanny Farmer Presents: The King Family Christmas Album	US	1964	60	Children's; Folk, World, & Country	Nursery Rhymes
5051295	2869069	Flip Phillips	Flip Phillips Fliptet	1869514	Bob Thiele Music	Bob Thiele Music	BBM1-1032	BBM1-1032	A melody from the sky	A Melody From The Sky	US	1975	70	Jazz	Swing; Bop
5086467	988559	the New Vaudeville Band	The New Vaudeville Band	310773	Fontana	Fontana	SRF 67560	SRF 67560	Winchester Cathedral	Winchester Cathedral	US	1966	60	Jazz; Rock; Pop	Music Hall; Ragtime; Pop Rock
5086902	1991884		The World's Greatest Jazzband	985926	Project 3	Project 3 Total Sound	PR 5033SD	PR 5033SD	The World's Greatest Jazzband of Yank Lawson and Bob Haggart.	The World's Greatest Jazzband Of Yank Lawson And Bob Haggart	US	1969	60	Jazz	Swing
5087247	6139105	the Gunter Kallmann Chorus	Günter Kallmann Chor	689066	4 Corners	4 Corners Of The World	FCL-4235	FCL-4235	Wish me a rainbow	Wish Me A Rainbow	US	1966	60	Pop	Easy Listening
5087257	2985844		Günter Kallmann Chor	689066	4 Corners	4 Corners Of The World	FCS-4254	FCS-4254	The Gunter Kallmann Chorus in Hollywood.	In Hollywood	US	1968	60	Jazz; Pop; Stage & Screen	Easy Listening; Vocal
5087255	4827588	the Gunter Kallmann Choir	Günter Kallmann Chor	689066	4 Corners	4 Corners Of The World	FCS-4248	FCS-4248	Live for love	Live For Love	US	1967	60	Jazz; Pop; Stage & Screen	Easy Listening; Vocal
5090643	2427920	the Mills Brothers	The Mills Brothers	258518	Vocalion	Vocalion (2)	VL 73607	VL 73607	In a mellow tone	In A Mellow Tone	US	1966	60	Pop	Vocal
5091174	6885827	The Cities Service Band of America	Cities Service Band Of America	1147814	RCA Victor	RCA Victor	LPM 1174	LPM 1174	Concert in the park	Concert In The Park	US	1956	50	Brass & Military	Marches
5015355	1807183		Clark Terry's Big Bad Band	3065280	Vanguard	Vanguard	VSD 79355	VSD 79355	Clark Terry's Big B-a-d Band live at the Wichita Jazz Festival 1974.	Clark Terry's Big-B-a-d-Band Live At The Wichita Jazz Festival 1974	US	1975	70	Jazz	Big Band
5018791	412866	J. Geils Band	The J. Geils Band	254416	Atlantic	Atlantic	SD 2-507	SD 2-507	The J. Geils Band live :	Live - Blow Your Face Out	US	1976	70	Rock	Rock & Roll; Pop Rock
5018778	11524237	Manhattan Pops Orchestra	The Manhattan Pops Orchestra	1256822	Time	Time Records (3)	S/2194	S/2194	Broadway	Broadway	Canada	1966	60	Stage & Screen	Musical
5017109	385300	The Dennis Coffey Band	The Dennis Coffey Band	264538	Westbound Records	Westbound Records	WT 6105	WT 6105	A sweet taste of sin	A Sweet Taste Of Sin	US	1978	70	Funk / Soul	Disco; Soul
5020990	2483892	the Clare Fischer Big Band	Clare Fischer Big Band	1970936	Atlantic	Atlantic	SD 1520	SD 1520	Thesaurus	Thesaurus	US	1969	60	Jazz	Big Band
5021419	1375694	Bay City Rollers	Bay City Rollers	180924	Arista	Arista	AL 4093	AL 4093	Dedication	Dedication	US	1976	70	Rock; Pop	Pop Rock
5021417	3673977		Deardorff & Joseph	3233568	Arista	Arista	AL 4092	AL 4092	Deardorff & Joseph.	Deardorff And Joseph	US	1976	70	Rock; Pop	Pop Rock; Soft Rock; Ballad
5021429	1655083		The Alpha Band	1368796	Arista Records	Arista	AL 4102	AL 4102	The Alpha Band.	The Alpha Band	US	1976	70	Rock	Folk Rock
5021457	751332		The Brecker Brothers	30007	Arista	Arista	AL 4122	AL 4122	Don't stop the music	Don't Stop The Music	US	1977	70	Jazz; Funk / Soul	Jazz-Funk; Funk; Disco
5021580	9933049	Charles Lloyd Quartet	The Charles Lloyd Quartet	362503	Atlantic	Atlantic	SD 1586	SD 1586	concert	The Flowering	US	1971	70	Jazz	Post Bop
5022439	412870	the J. Geils Band	The J. Geils Band	254416	Atlantic	Atlantic	SD 7260	SD 7260	Bloodshot	Bloodshot	US	1973	70	Rock	Blues Rock; Pop Rock
5022460	1143689	J. Geils Band	The J. Geils Band	254416	Atlantic	Atlantic	SD 7241	SD 7241	"Live"" - Full house"	'Live' Full House	US	1972	70	Rock	Blues Rock; Classic Rock
5022760	858058	Sam & Dave	Sam & Dave	73921	Atlantic	Atlantic	8218	SD 8218	The best of Sam & Dave	The Best Of Sam & Dave	US	1969	60	Funk / Soul	Rhythm & Blues; Soul
5022535	2033710	the J. Geils Band	The J. Geils Band	254416	Atlantic	Atlantic	SD 7286	SD 7286	Ladies invited	Ladies Invited	US	1973	70	Rock	Blues Rock; Pop Rock
5022598	5231927	Hall and Oates	Daryl Hall & John Oates	95886	Atlantic	Atlantic	SD 7269	SD 7269	Abandoned luncheonette	Abandoned Luncheonette	US	1973	70	Rock	Jazz-Rock; Pop Rock; Classic Rock
5023264	1241495	Crosby, Stills, Nash & Young	Crosby, Stills, Nash & Young	285408	Atlantic	Atlantic	SD 18100	SD 18100	So far	So Far	US	1974	70	Rock	Folk Rock; Country Rock
5023118	3047483	Batdorf & Rodney	Batdorf & Rodney	783792	Atlantic	Atlantic	SD 8298	SD 8298	Off the shelf	Off The Shelf	US	1971	70	Rock; Folk, World, & Country	Folk Rock
5023120	1430508	J. Geils Band	The J. Geils Band	254416	Atlantic	Atlantic	SD 8297	SD 8297	The morning after	The Morning After	US	1971	70	Rock	Blues Rock
5027848	1077732	Banda Taurina	Banda Taurina	2007651	Audio Fidelity	Audio Fidelity	AFLP 1818	AFLP 1818	Torero	¡Torero! La Fiesta Brava, Vol. 3	US	1957	50	Brass & Military; Folk, World, & Country	Pasodoble; Brass Band
5029936	1362776		Jeff Beck Group	401655	Epic	Epic	KE 31331	KE 31331	Jeff Beck Group.	Jeff Beck Group	US	1972	70	Rock	Blues Rock
5029931	1363225	Jeff Beck Group	Jeff Beck Group	401655	Epic	Epic	KE 30973	KE 30973	Rough and ready	Rough And Ready	US	1971	70	Blues	Blues Rock; Electric Blues
5030018	6538474	Dukes of Dixieland	The Dukes Of Dixieland	269599	Audio Fidelity	Audio Fidelity	AFSD 5823	AFSD 5823	The Dukes of Dixieland	...You Have To Hear It To Believe It!	US	1959	50	Jazz	Dixieland
5030025	6020927	Banda Taurina	Banda Taurina	2007651	Audio Fidelity	Audio Fidelity	AFSD 5801	AFSD 5801	The brave bulls :	¡The Brave Bulls!	UK	1966	60	Brass & Military; Folk, World, & Country	Brass Band
5030203	2611553		The Staton Brothers	1567016	Epic	Epic	KE 31797	KE 31797	The Staton Brothers Band.	The Staton Brothers Band	US	1972	70	Rock	Country Rock
5031390	6054227	The Merrill Staton Choir	The Merrill Staton Choir	1253998	Epic	Epic	LN 3370	LN 3370	Sound off!	Sound Off!	US	1957	50	Brass & Military	Military
5032193	10748867	McCusker Bros. Ceili Band	McCusker Brothers Ceili Band	3818498	Avoca	Avoca	33-AV-113	33-AV-113	A dance visit to Ireland	A Dance Visit to Ireland	US	1959	50	Folk, World, & Country	Celtic
5033416	5951794	Phil Woods Quartet	The Phil Woods Quartet	1670013	Epic	Epic	LN 3436	LN 3436	Warm Woods	Warm Woods	US	1958	50	Jazz	Bop
5033399	8507169	Somerset Strings with Dick Willebrandts	The Somerset Strings	3156121	Epic	Epic	LN 3392	LN 3392	Young and foolish	Young And Foolish	US	1957	50	Jazz	Easy Listening; Space-Age
5033814	6399640	Williams Brothers	The Williams Brothers (3)	1906485	Barnaby	Barnaby Records	Z 30095	Z 30095	The Williams Brothers Christmas album	The Williams Brothers Christmas Album	US	1971	70	Pop	Religious; Gospel
5033838	6148343	Everly Brothers	Everly Brothers	145071	Barnaby Records	Barnaby Records	BR-4004	BR-4004	The Everly Brothers greatest hits :	The Everly Brothers Greatest Hits Vol. I	US	1977	70	Rock	Rock & Roll
5037379	2783728	the Oscar Peterson Trio	The Oscar Peterson Trio	255646	MPS BASF	MPS Records	MB 20868	MB 20868	Walking the line	Walking The Line	US	1971	70	Jazz	Contemporary Jazz; Cool Jazz
5037375	3983433	Art van Damme & The Singers Unlimited	Art Van Damme	345540	MPS BASF	MPS Records	MC 22016	MC 22016	Invitation	Invitation	US	1974	70	Jazz	Contemporary Jazz; Easy Listening
5037422	3746546	The Village Stompers	The Village Stompers	1097976	Epic	Epic	LN 24078	LN 24078	Washington Square	The Original Washington Square	US	1963	60	Jazz	Big Band; Dixieland; Cool Jazz
5024809	2450428	Sherman	The Village Stompers	1097976	Epic	Epic	BN 26078	BN 26078	Washington Square	The Original Washington Square	US	1963	60	Jazz	Big Band; Dixieland; Cool Jazz
5037787	2657740	Michael Stanley Band	Michael Stanley Band	447062	Epic	Epic	PE 33917	PE 33917	Ladies' choice	Ladies' Choice	US	1976	70	Rock; Pop	Folk Rock; Pop Rock
5039796	492842		The Giuseppi Logan Quartet	341512	ESP-Disk	ESP Disk	1007	1007	Giuseppi Logan Quartet.	The Giuseppi Logan Quartet	US	1965	60	Jazz	Free Jazz
5097846	6986341	Cities Service Green & White Quartet	Cities Service Green And White Quartet	2387780	RCA Victor	RCA Victor	LPM 3020	LPM 3020	Just a song at twilight	Just A Song At Twilight	US	1952	50	Pop	Barbershop
5097795	5707369	the Wonderland Singers	The Wonderland Singers	1720740	Wonderland Records	Wonderland Records (7)	LP-293	LP-293	Spooky Halloween	Spooky Halloween	US	1974	70	Pop; Children's	Novelty
5123555	3937649	Lew Raymond Orchestra	Lew Raymond And His Orchestra	1409503	Tops Music Enterprises, Inc.	Tops Records	L1519	L1519	Themes from the movies	Themes From The Movies	US	1957	50	Jazz; Pop; Stage & Screen	Theme; Light Music
5095755	5739358	the Leslie Ross Singers	The Leslie Ross Singers	3848474	W. & G.	W & G	WG-B-1249	WG-B-1249	Australian sing-along	Australian Sing-Along	Australia	1964	60	Pop; Folk, World, & Country	Folk; Vocal
5095850	2815734	Pilot Quartet	The Pilot Quartet	2194119	Waldorf Recording Halls	Waldorf Music Hall	MH 33-116	MH 33-116	Gay nineties :	Gay Nineties – Barber Shop  Harmonies	US	1955	50	Pop	Vocal
5096906	2332413		Starland Vocal Band	241982	Windsong	Windsong Records	BHL1-1351	BHL1-1351	Starland Vocal Band.	Starland Vocal Band	US	1976	70	Rock	Pop Rock; Soft Rock
5097089	6514838	the New Glenn Miller Orchestra	The New Glenn Miller Orchestra	406284	RCA Victor	RCA Victor	LPM 2519	LPM 2519	Echoes of Glenn Miller	Echoes Of Glenn Miller	US	1962	60	Jazz; Stage & Screen	Big Band
5097943	5666162	The Sauter-Finegan Orchestra	Sauter-Finegan Orchestra	432779	RCA Victor	RCA Victor	LPM 3115	LPM 3115	New directions in music	New Directions In Music	US	1952	50	Jazz	Big Band
5098597	3419927	Korean Children's Choir	Korean Children's Choir	721761	Word Records	Word	WST-8523-LP	WST-8523-LP	To the world with love	To The World With Love	US	1972	70	Pop; Folk, World, & Country	Religious; Choral; Folk
5098696	1156612		Buddy Rich Big Band	324944	Pacific World Records	World Pacific Jazz	ST-20133	ST-20133	Mercy, mercy.	Mercy, Mercy	US	1968	60	Jazz	Big Band
5099497	1756903	International Pop Orchestra	The International Pop Orchestra	1121212	Wyncote	Wyncote	W-9005	W-9005	International Pop Orchestra plays	110 Musicians	US	1964	60	Jazz	Easy Listening
5123532	2656593	the Al Sack Concert Orchestra	Albert Sack Orchestra	951382	Tops Music Enterprises, Corp.	Tops Records	L1505	L1505-149	Music for listening	Music For Listening	US	1956	50	Jazz; Pop	Easy Listening
5023976	653009	Blues Brothers	The Blues Brothers	254441	Atlantic	Atlantic	SD 19217	SD 19217	Briefcase full of blues	Briefcase Full Of Blues	US	1978	70	Blues	Chicago Blues
5023957	1430511	J. Geils	The J. Geils Band	254416	Atlantic	Atlantic	SD 19234	SD 19234	Best of the J. Geils band	Best Of The J. Geils Band	US	1979	70	Rock	Pop Rock
5024866	1599558	New York Rock & Roll Ensemble	The New York Rock Ensemble	288865	Atco	ATCO Records	SD 33-294	SD 33-294	Faithful friends	Faithful Friends	US	1969	60	Rock	Blues Rock; Hard Rock; Psychedelic Rock
5024721	1651291	Bee Gees	Bee Gees	97664	Atco	ATCO Records	SD 33-233	SD 33-233	Horizontal	Horizontal	US	1968	60	Pop	Vocal
5025449	1559385	New Cactus Band	The New Cactus Band	1297662	Atco	Atco Records	SD 7017	SD 7017	Son of cactus	Son Of Cactus	US	1973	70	Rock	Hard Rock; Classic Rock
5023602	788772	Average White Band & Ben E. King	Average White Band	97073	Atlantic	Atlantic	SD 19105	SD 19105	Benny and us	Benny And Us	US	1977	70	Funk / Soul	Soul; Funk
5023155	1430496	J. Geils Band	The J. Geils Band	254416	Atlantic	Atlantic	SD 8275	SD 8275	The J. Geils Band	The J. Geils Band	US	1970	70	Rock; Blues	Blues Rock; Rhythm & Blues
5023525	3274325	Don Harrison Band	The Don Harrison Band	1809563	Atlantic	Atlantic	SD 18171	SD 18171	The Don Harrison Band	The Don Harrison Band	US	1976	70	Rock	Blues Rock; Folk Rock; Rock & Roll
5023774	548067	Emerson, Lake & Palmer	Emerson, Lake & Palmer	39765	Atlantic	Atlantic	SD 19147	SD 19147	Works.	Works Volume 2	US	1977	70	Jazz; Rock; Blues	Ragtime; Piano Blues; Soft Rock; Prog Rock; Contemporary Jazz
5025041	6717052	Delaney & Bonnie	Delaney & Bonnie & Friends	283288	Atco	ATCO Records	SD 33-358	SD 33-358	Motel shot	Motel Shot	US	1971	70	Rock	Blues Rock; Rock & Roll
5024953	1652650	Manos Hadjidakis	The New York Rock Ensemble	288865	Atco	ATCO Records	SD 33-312	SD 33-312	Reflections	Reflections	US	1970	70	Rock	Psychedelic Rock; Folk Rock
5025086	1199165	Delaney & Bonnie & Friends	Delaney & Bonnie & Friends	283288	Atco	ATCO Records	SD 33-341	SD 33-341	To Bonnie from Delaney	To Bonnie From Delaney	US	1970	70	Rock	Blues Rock
5047582	2857826	the Cal Tjader Quartet	Cal Tjader Quartet	995512	Fantasy	Fantasy	3241	3241	Jazz at the Blackhawk	Jazz At The Blackhawk	US	1957	50	Jazz; Latin	Afro-Cuban Jazz; Cubano; Mambo
5047524	7581914	Schwipsel's Brauhaus Band	Schwipsel's Brauhaus Band	1282632	Family Records	Family Records (16)	SFLP 532	SFLP 532	Beer and brass in Bavaria :	Beer & Brass In Bavaria	US	1966	60	Brass & Military; Folk, World, & Country	Brass Band; Polka
5048995	7049820	Duke Pearson Big Band	Duke Pearson's Big Band	2343284	Blue Note	Blue Note	BST 84276	BST 84276	Introducing Duke Pearson's Big Band	Introducing Duke Pearson's Big Band	US	1968	60	Jazz	Big Band
5081406	3832641	Brooks Arthur	The Brooks Arthur Ensemble	1666188	Verve Records	Verve Records	V6-8779	V6-8779	Traces	Traces	US	1969	60	Jazz; Pop	Easy Listening
5047621	2514876	Cal Tjader Quinet	Cal Tjader	3750	Fantasy Records	Fantasy	3339	3339	Latino	Latino Con Cal Tjader	US	1962	60	Jazz	Afro-Cuban Jazz
5047626	2565915	Vince Guaraldi Trio	Vince Guaraldi Trio	271051	Fantasy	Fantasy	5017	5017	Jazz impressions of A boy named Charlie Brown	Jazz Impressions Of 'A Boy Named Charlie Brown'	US	1964	60	Jazz; Stage & Screen	Soundtrack; Cool Jazz
5047659	2306249		David Bromberg Band	1013028	Fantasy	Fantasy	F-9540	F-9540	Reckless abandon.	Reckless Abandon	US	1977	70	Jazz; Rock; Funk / Soul; Blues; Folk, World, & Country	Bluegrass; Dixieland; Folk; Folk Rock; Funk; Honky Tonk
5207272	3210161	the Jay Gordon Concert Orchestra	The Jay Gordon Concert Orchestra	1494864	Tops Music Enterprises, Corp.	Tops Records	L1552	L1552	Music from another world	Music From Another World	US	1957	50	Jazz	Easy Listening
4260588	3133329	George Shearing Quintet and Orchestra	The George Shearing Quintet	320803	Capitol	Capitol Records	ST 858	ST 858	Black satin	Black Satin	US	1959	50	Jazz	Swing; Latin Jazz
4907239	4952899	Billy May and his big band	Billy May & His Big Band	1665221	Pickwick/33	Pickwick/33 Records	PC-3010	PC-3010	Hey it's May	Hey, It's May	US	1962	60	Jazz	Swing
6716440	2434080	Homer & Jethro	Homer And Jethro	1233331	RCA Camden	RCA Camden	CXS-9012(e)	CXS-9012(e)	Country comedy	Country Comedy	US	1971	70	Folk, World, & Country	Comedy
6716445	5408504		Homer And Jethro	1233331	RCA Victor	RCA Victor	LPM 3357	LPM 3357	"Homer and Jethro sing ""Tenderly"" and other great love ballads"	Sing Tenderly And Other Great Love Ballads	US	1965	60	Pop; Folk, World, & Country	Country
6735235	9809424	Brown, Homer, Green. American beauty rose / David, Evans, Altman	Frank Sinatra	52833	Capitol Recoards	Capitol Records	4615	4615	Sentimental journey	Sentimental Journey	US	1961	60	Jazz; Pop	Big Band
2441595	2976103	Les Brown and his orchestra	Les Brown And His Orchestra	341407	Columbia	Columbia	CL 649	CL 649	Sentimental journey	Sentimental Journey	US	1955	50	Jazz	Big Band
4193842	1861266	Les Brown and his orchestra	Les Brown And His Orchestra	341407	Columbia	Columbia	CL 6008	CL 6008	Sentimental journey	Sentimental Journey	US	1948	40	Jazz	Big Band
6735247	4767842	Johnston	Frank Sinatra	52833	Capitol Records	Capitol Records	4729	4729	Five minutes more	Five Minutes More / I'll Remember April	US	1962	60	Pop	Vocal
6735216	6779568		Arthur Murray	999297	Capitol Records	Capitol Records	578	T-578	Arthur Murray cha cha mambos.	Cha-Cha Mambos	US	1955	50	Jazz; Latin	Big Band; Cha-Cha; Mambo
6735434	4441165		Ray Anthony & His Orchestra	339572	Capitol Records	Capitol Records	EAP 1-958	EAP 1-958	Rock 'n roll with Ray Anthony.	Rock 'N Roll With Ray Anthony	US	1957	50	Jazz; Rock	Big Band; Swing; Rock & Roll
6735423	2344261	D. Perez Prado. The high and mighty / Ned Washington, Dimitri Tiomkin	Perez Prado And His Orchestra	392760	RCA Victor	RCA Victor	EPB-1075	EPB-1075	Marilyn Monroe mambo	Mambo Mania	US	1955	50	Jazz; Latin	Mambo
